<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
GBPUSD,20010705,00:00:00,1.4066,1.3987,1.4080,1.4029
GBPUSD,20010706,00:00:00,1.4028,1.3963,1.4122,1.4111
GBPUSD,20010709,00:00:00,1.4101,1.4050,1.4126,1.4085
GBPUSD,20010710,00:00:00,1.4085,1.4076,1.4130,1.4115
GBPUSD,20010711,00:00:00,1.4115,1.4070,1.4186,1.4076
GBPUSD,20010712,00:00:00,1.4076,1.4033,1.4094,1.4074
GBPUSD,20010713,00:00:00,1.4074,1.3977,1.4074,1.4039
GBPUSD,20010716,00:00:00,1.4033,1.3978,1.4037,1.3994
GBPUSD,20010717,00:00:00,1.3994,1.3931,1.4057,1.4008
GBPUSD,20010718,00:00:00,1.4008,1.3994,1.4216,1.4216
GBPUSD,20010719,00:00:00,1.4216,1.4135,1.4316,1.4294
GBPUSD,20010720,00:00:00,1.4294,1.4261,1.4352,1.4299
GBPUSD,20010723,00:00:00,1.4237,1.4175,1.4254,1.4201
GBPUSD,20010724,00:00:00,1.4201,1.4154,1.4254,1.4207
GBPUSD,20010725,00:00:00,1.4207,1.4187,1.4289,1.4273
GBPUSD,20010726,00:00:00,1.4273,1.4248,1.4311,1.4269
GBPUSD,20010727,00:00:00,1.4270,1.4224,1.4298,1.4242
GBPUSD,20010730,00:00:00,1.4224,1.4205,1.4272,1.4260
GBPUSD,20010731,00:00:00,1.4260,1.4234,1.4301,1.4250
GBPUSD,20010801,00:00:00,1.4250,1.4248,1.4346,1.4339
GBPUSD,20010802,00:00:00,1.4339,1.4275,1.4353,1.4315
GBPUSD,20010803,00:00:00,1.4315,1.4250,1.4317,1.4281
GBPUSD,20010806,00:00:00,1.4281,1.4168,1.4281,1.4179
GBPUSD,20010807,00:00:00,1.4179,1.4121,1.4191,1.4164
GBPUSD,20010808,00:00:00,1.4163,1.4126,1.4184,1.4161
GBPUSD,20010809,00:00:00,1.4161,1.4131,1.4282,1.4258
GBPUSD,20010810,00:00:00,1.4255,1.4230,1.4277,1.4247
GBPUSD,20010813,00:00:00,1.4235,1.4192,1.4272,1.4202
GBPUSD,20010814,00:00:00,1.4202,1.4165,1.4295,1.4285
GBPUSD,20010815,00:00:00,1.4286,1.4277,1.4412,1.4404
GBPUSD,20010816,00:00:00,1.4404,1.4395,1.4515,1.4435
GBPUSD,20010817,00:00:00,1.4435,1.4395,1.4484,1.4461
GBPUSD,20010820,00:00:00,1.4448,1.4427,1.4472,1.4438
GBPUSD,20010821,00:00:00,1.4437,1.4432,1.4549,1.4543
GBPUSD,20010822,00:00:00,1.4543,1.4479,1.4584,1.4484
GBPUSD,20010823,00:00:00,1.4484,1.4434,1.4490,1.4469
GBPUSD,20010824,00:00:00,1.4469,1.4405,1.4481,1.4432
GBPUSD,20010827,00:00:00,1.4431,1.4406,1.4453,1.4431
GBPUSD,20010828,00:00:00,1.4431,1.4374,1.4535,1.4534
GBPUSD,20010829,00:00:00,1.4534,1.4496,1.4570,1.4506
GBPUSD,20010830,00:00:00,1.4506,1.4479,1.4604,1.4570
GBPUSD,20010831,00:00:00,1.4570,1.4495,1.4620,1.4540
GBPUSD,20010903,00:00:00,1.4525,1.4511,1.4561,1.4538
GBPUSD,20010904,00:00:00,1.4538,1.4413,1.4545,1.4439
GBPUSD,20010905,00:00:00,1.4438,1.4404,1.4587,1.4570
GBPUSD,20010906,00:00:00,1.4570,1.4460,1.4575,1.4567
GBPUSD,20010907,00:00:00,1.4567,1.4499,1.4632,1.4611
GBPUSD,20010910,00:00:00,1.4607,1.4562,1.4680,1.4562
GBPUSD,20010911,00:00:00,1.4562,1.4532,1.4774,1.4756
GBPUSD,20010912,00:00:00,1.4756,1.4619,1.4775,1.4678
GBPUSD,20010913,00:00:00,1.4677,1.4652,1.4729,1.4714
GBPUSD,20010914,00:00:00,1.4712,1.4661,1.4786,1.4716
GBPUSD,20010917,00:00:00,1.4738,1.4625,1.4777,1.4651
GBPUSD,20010918,00:00:00,1.4651,1.4597,1.4709,1.4678
GBPUSD,20010919,00:00:00,1.4678,1.4619,1.4724,1.4681
GBPUSD,20010920,00:00:00,1.4681,1.4628,1.4688,1.4659
GBPUSD,20010921,00:00:00,1.4659,1.4513,1.4659,1.4546
GBPUSD,20010924,00:00:00,1.4554,1.4529,1.4662,1.4630
GBPUSD,20010925,00:00:00,1.4630,1.4599,1.4712,1.4701
GBPUSD,20010926,00:00:00,1.4701,1.4701,1.4766,1.4745
GBPUSD,20010927,00:00:00,1.4743,1.4710,1.4766,1.4742
GBPUSD,20010928,00:00:00,1.4742,1.4654,1.4744,1.4735
GBPUSD,20011001,00:00:00,1.4722,1.4698,1.4810,1.4789
GBPUSD,20011002,00:00:00,1.4789,1.4617,1.4807,1.4682
GBPUSD,20011003,00:00:00,1.4682,1.4665,1.4788,1.4767
GBPUSD,20011004,00:00:00,1.4766,1.4698,1.4782,1.4758
GBPUSD,20011005,00:00:00,1.4758,1.4740,1.4810,1.4808
GBPUSD,20011008,00:00:00,1.4829,1.4710,1.4829,1.4738
GBPUSD,20011009,00:00:00,1.4738,1.4556,1.4742,1.4578
GBPUSD,20011010,00:00:00,1.4578,1.4483,1.4598,1.4511
GBPUSD,20011011,00:00:00,1.4512,1.4400,1.4523,1.4450
GBPUSD,20011012,00:00:00,1.4450,1.4443,1.4531,1.4503
GBPUSD,20011015,00:00:00,1.4514,1.4464,1.4545,1.4485
GBPUSD,20011016,00:00:00,1.4485,1.4424,1.4499,1.4487
GBPUSD,20011017,00:00:00,1.4487,1.4435,1.4517,1.4466
GBPUSD,20011018,00:00:00,1.4467,1.4416,1.4497,1.4436
GBPUSD,20011019,00:00:00,1.4436,1.4331,1.4439,1.4338
GBPUSD,20011022,00:00:00,1.4338,1.4208,1.4354,1.4245
GBPUSD,20011023,00:00:00,1.4245,1.4194,1.4263,1.4257
GBPUSD,20011024,00:00:00,1.4257,1.4220,1.4302,1.4286
GBPUSD,20011025,00:00:00,1.4286,1.4234,1.4325,1.4263
GBPUSD,20011026,00:00:00,1.4263,1.4246,1.4372,1.4371
GBPUSD,20011029,00:00:00,1.4360,1.4360,1.4558,1.4553
GBPUSD,20011030,00:00:00,1.4553,1.4505,1.4596,1.4512
GBPUSD,20011031,00:00:00,1.4512,1.4509,1.4568,1.4542
GBPUSD,20011101,00:00:00,1.4542,1.4522,1.4679,1.4628
GBPUSD,20011102,00:00:00,1.4628,1.4593,1.4664,1.4620
GBPUSD,20011105,00:00:00,1.4615,1.4515,1.4618,1.4582
GBPUSD,20011106,00:00:00,1.4582,1.4558,1.4608,1.4570
GBPUSD,20011107,00:00:00,1.4569,1.4566,1.4670,1.4634
GBPUSD,20011108,00:00:00,1.4635,1.4525,1.4657,1.4538
GBPUSD,20011109,00:00:00,1.4538,1.4476,1.4591,1.4559
GBPUSD,20011112,00:00:00,1.4563,1.4512,1.4617,1.4542
GBPUSD,20011113,00:00:00,1.4542,1.4400,1.4549,1.4410
GBPUSD,20011114,00:00:00,1.4410,1.4349,1.4448,1.4414
GBPUSD,20011115,00:00:00,1.4414,1.4303,1.4421,1.4318
GBPUSD,20011116,00:00:00,1.4317,1.4265,1.4364,1.4271
GBPUSD,20011119,00:00:00,1.4275,1.4086,1.4280,1.4140
GBPUSD,20011120,00:00:00,1.4140,1.4127,1.4216,1.4195
GBPUSD,20011121,00:00:00,1.4195,1.4121,1.4207,1.4162
GBPUSD,20011122,00:00:00,1.4162,1.4103,1.4175,1.4104
GBPUSD,20011123,00:00:00,1.4103,1.4041,1.4163,1.4098
GBPUSD,20011126,00:00:00,1.4102,1.4099,1.4201,1.4123
GBPUSD,20011127,00:00:00,1.4124,1.4064,1.4162,1.4147
GBPUSD,20011128,00:00:00,1.4147,1.4133,1.4258,1.4255
GBPUSD,20011129,00:00:00,1.4254,1.4209,1.4282,1.4262
GBPUSD,20011130,00:00:00,1.4262,1.4218,1.4294,1.4227
GBPUSD,20011203,00:00:00,1.4234,1.4187,1.4259,1.4237
GBPUSD,20011204,00:00:00,1.4238,1.4202,1.4250,1.4230
GBPUSD,20011205,00:00:00,1.4230,1.4138,1.4241,1.4162
GBPUSD,20011206,00:00:00,1.4162,1.4148,1.4291,1.4279
GBPUSD,20011207,00:00:00,1.4280,1.4240,1.4333,1.4332
GBPUSD,20011210,00:00:00,1.4322,1.4272,1.4353,1.4352
GBPUSD,20011211,00:00:00,1.4351,1.4310,1.4394,1.4389
GBPUSD,20011212,00:00:00,1.4388,1.4383,1.4474,1.4458
GBPUSD,20011213,00:00:00,1.4459,1.4396,1.4486,1.4403
GBPUSD,20011214,00:00:00,1.4404,1.4398,1.4563,1.4535
GBPUSD,20011217,00:00:00,1.4533,1.4525,1.4605,1.4587
GBPUSD,20011218,00:00:00,1.4588,1.4537,1.4604,1.4569
GBPUSD,20011219,00:00:00,1.4570,1.4464,1.4571,1.4505
GBPUSD,20011220,00:00:00,1.4506,1.4424,1.4508,1.4486
GBPUSD,20011221,00:00:00,1.4488,1.4343,1.4530,1.4376
GBPUSD,20011224,00:00:00,1.4406,1.4328,1.4433,1.4416
GBPUSD,20011227,00:00:00,1.4523,1.4442,1.4549,1.4510
GBPUSD,20011228,00:00:00,1.4510,1.4441,1.4514,1.4501
GBPUSD,20020102,00:00:00,1.4526,1.4421,1.4556,1.4461
GBPUSD,20020103,00:00:00,1.4461,1.4364,1.4481,1.4386
GBPUSD,20020104,00:00:00,1.4386,1.4378,1.4463,1.4452
GBPUSD,20020107,00:00:00,1.4463,1.4342,1.4477,1.4404
GBPUSD,20020108,00:00:00,1.4403,1.4375,1.4435,1.4388
GBPUSD,20020109,00:00:00,1.4387,1.4341,1.4427,1.4372
GBPUSD,20020110,00:00:00,1.4372,1.4372,1.4460,1.4383
GBPUSD,20020111,00:00:00,1.4382,1.4374,1.4483,1.4482
GBPUSD,20020114,00:00:00,1.4495,1.4467,1.4516,1.4494
GBPUSD,20020115,00:00:00,1.4493,1.4393,1.4496,1.4414
GBPUSD,20020116,00:00:00,1.4413,1.4345,1.4416,1.4372
GBPUSD,20020117,00:00:00,1.4372,1.4302,1.4390,1.4354
GBPUSD,20020118,00:00:00,1.4353,1.4320,1.4386,1.4366
GBPUSD,20020121,00:00:00,1.4369,1.4342,1.4414,1.4352
GBPUSD,20020122,00:00:00,1.4353,1.4264,1.4360,1.4286
GBPUSD,20020123,00:00:00,1.4286,1.4217,1.4342,1.4243
GBPUSD,20020124,00:00:00,1.4242,1.4200,1.4263,1.4248
GBPUSD,20020125,00:00:00,1.4248,1.4064,1.4254,1.4094
GBPUSD,20020128,00:00:00,1.4091,1.4045,1.4115,1.4091
GBPUSD,20020129,00:00:00,1.4091,1.4044,1.4143,1.4137
GBPUSD,20020130,00:00:00,1.4136,1.4102,1.4178,1.4147
GBPUSD,20020131,00:00:00,1.4147,1.4088,1.4154,1.4103
GBPUSD,20020201,00:00:00,1.4104,1.4059,1.4171,1.4166
GBPUSD,20020204,00:00:00,1.4141,1.4139,1.4232,1.4222
GBPUSD,20020205,00:00:00,1.4223,1.4127,1.4244,1.4153
GBPUSD,20020206,00:00:00,1.4152,1.4106,1.4158,1.4118
GBPUSD,20020207,00:00:00,1.4119,1.4066,1.4143,1.4137
GBPUSD,20020208,00:00:00,1.4138,1.4104,1.4184,1.4157
GBPUSD,20020211,00:00:00,1.4131,1.4130,1.4244,1.4218
GBPUSD,20020212,00:00:00,1.4219,1.4217,1.4344,1.4323
GBPUSD,20020213,00:00:00,1.4322,1.4275,1.4358,1.4286
GBPUSD,20020214,00:00:00,1.4285,1.4253,1.4309,1.4304
GBPUSD,20020215,00:00:00,1.4303,1.4267,1.4331,1.4318
GBPUSD,20020218,00:00:00,1.4315,1.4275,1.4337,1.4283
GBPUSD,20020219,00:00:00,1.4283,1.4226,1.4330,1.4311
GBPUSD,20020220,00:00:00,1.4312,1.4263,1.4322,1.4266
GBPUSD,20020221,00:00:00,1.4267,1.4236,1.4285,1.4260
GBPUSD,20020222,00:00:00,1.4261,1.4241,1.4338,1.4322
GBPUSD,20020225,00:00:00,1.4314,1.4241,1.4323,1.4252
GBPUSD,20020226,00:00:00,1.4251,1.4142,1.4276,1.4164
GBPUSD,20020227,00:00:00,1.4164,1.4146,1.4207,1.4187
GBPUSD,20020228,00:00:00,1.4187,1.4110,1.4195,1.4164
GBPUSD,20020301,00:00:00,1.4163,1.4152,1.4231,1.4183
GBPUSD,20020304,00:00:00,1.4186,1.4157,1.4244,1.4229
GBPUSD,20020305,00:00:00,1.4228,1.4175,1.4248,1.4234
GBPUSD,20020306,00:00:00,1.4234,1.4200,1.4253,1.4223
GBPUSD,20020307,00:00:00,1.4224,1.4183,1.4306,1.4272
GBPUSD,20020308,00:00:00,1.4274,1.4190,1.4277,1.4210
GBPUSD,20020311,00:00:00,1.4208,1.4184,1.4223,1.4193
GBPUSD,20020312,00:00:00,1.4193,1.4090,1.4200,1.4151
GBPUSD,20020313,00:00:00,1.4151,1.4088,1.4174,1.4147
GBPUSD,20020314,00:00:00,1.4146,1.4143,1.4223,1.4200
GBPUSD,20020315,00:00:00,1.4200,1.4195,1.4267,1.4237
GBPUSD,20020318,00:00:00,1.4231,1.4205,1.4270,1.4263
GBPUSD,20020319,00:00:00,1.4263,1.4202,1.4294,1.4230
GBPUSD,20020320,00:00:00,1.4229,1.4195,1.4311,1.4311
GBPUSD,20020321,00:00:00,1.4308,1.4236,1.4321,1.4265
GBPUSD,20020322,00:00:00,1.4263,1.4233,1.4279,1.4252
GBPUSD,20020325,00:00:00,1.4245,1.4225,1.4281,1.4257
GBPUSD,20020326,00:00:00,1.4257,1.4225,1.4281,1.4254
GBPUSD,20020327,00:00:00,1.4256,1.4214,1.4272,1.4240
GBPUSD,20020328,00:00:00,1.4240,1.4222,1.4263,1.4250
GBPUSD,20020329,00:00:00,1.4250,1.4234,1.4262,1.4254
GBPUSD,20020401,00:00:00,1.4254,1.4247,1.4425,1.4400
GBPUSD,20020402,00:00:00,1.4401,1.4351,1.4409,1.4357
GBPUSD,20020403,00:00:00,1.4359,1.4336,1.4383,1.4358
GBPUSD,20020404,00:00:00,1.4358,1.4331,1.4395,1.4338
GBPUSD,20020405,00:00:00,1.4339,1.4322,1.4376,1.4332
GBPUSD,20020408,00:00:00,1.4306,1.4289,1.4355,1.4306
GBPUSD,20020409,00:00:00,1.4306,1.4299,1.4369,1.4365
GBPUSD,20020410,00:00:00,1.4364,1.4354,1.4388,1.4363
GBPUSD,20020411,00:00:00,1.4362,1.4337,1.4400,1.4377
GBPUSD,20020412,00:00:00,1.4377,1.4351,1.4379,1.4366
GBPUSD,20020415,00:00:00,1.4363,1.4342,1.4383,1.4369
GBPUSD,20020416,00:00:00,1.4369,1.4356,1.4406,1.4397
GBPUSD,20020417,00:00:00,1.4398,1.4385,1.4460,1.4454
GBPUSD,20020418,00:00:00,1.4455,1.4439,1.4486,1.4475
GBPUSD,20020419,00:00:00,1.4474,1.4456,1.4496,1.4477
GBPUSD,20020422,00:00:00,1.4463,1.4455,1.4509,1.4509
GBPUSD,20020423,00:00:00,1.4509,1.4462,1.4509,1.4473
GBPUSD,20020424,00:00:00,1.4474,1.4455,1.4502,1.4492
GBPUSD,20020425,00:00:00,1.4492,1.4488,1.4555,1.4548
GBPUSD,20020426,00:00:00,1.4548,1.4506,1.4574,1.4572
GBPUSD,20020429,00:00:00,1.4569,1.4562,1.4630,1.4585
GBPUSD,20020430,00:00:00,1.4585,1.4554,1.4587,1.4576
GBPUSD,20020501,00:00:00,1.4577,1.4549,1.4658,1.4649
GBPUSD,20020502,00:00:00,1.4648,1.4610,1.4672,1.4626
GBPUSD,20020503,00:00:00,1.4628,1.4602,1.4699,1.4687
GBPUSD,20020506,00:00:00,1.4684,1.4662,1.4695,1.4683
GBPUSD,20020507,00:00:00,1.4683,1.4633,1.4688,1.4665
GBPUSD,20020508,00:00:00,1.4666,1.4534,1.4669,1.4562
GBPUSD,20020509,00:00:00,1.4561,1.4552,1.4615,1.4597
GBPUSD,20020510,00:00:00,1.4597,1.4583,1.4653,1.4631
GBPUSD,20020513,00:00:00,1.4629,1.4557,1.4645,1.4573
GBPUSD,20020514,00:00:00,1.4573,1.4469,1.4578,1.4498
GBPUSD,20020515,00:00:00,1.4497,1.4474,1.4606,1.4602
GBPUSD,20020516,00:00:00,1.4601,1.4543,1.4612,1.4558
GBPUSD,20020517,00:00:00,1.4557,1.4548,1.4624,1.4579
GBPUSD,20020520,00:00:00,1.4589,1.4570,1.4625,1.4584
GBPUSD,20020521,00:00:00,1.4584,1.4533,1.4608,1.4592
GBPUSD,20020522,00:00:00,1.4591,1.4568,1.4631,1.4595
GBPUSD,20020523,00:00:00,1.4591,1.4508,1.4614,1.4545
GBPUSD,20020524,00:00:00,1.4544,1.4509,1.4591,1.4579
GBPUSD,20020527,00:00:00,1.4565,1.4541,1.4583,1.4563
GBPUSD,20020528,00:00:00,1.4563,1.4554,1.4634,1.4589
GBPUSD,20020529,00:00:00,1.4589,1.4570,1.4626,1.4625
GBPUSD,20020530,00:00:00,1.4625,1.4613,1.4679,1.4643
GBPUSD,20020531,00:00:00,1.4643,1.4538,1.4673,1.4558
GBPUSD,20020603,00:00:00,1.4568,1.4548,1.4638,1.4631
GBPUSD,20020604,00:00:00,1.4630,1.4578,1.4661,1.4584
GBPUSD,20020605,00:00:00,1.4585,1.4534,1.4602,1.4594
GBPUSD,20020606,00:00:00,1.4593,1.4542,1.4606,1.4597
GBPUSD,20020607,00:00:00,1.4596,1.4579,1.4627,1.4595
GBPUSD,20020610,00:00:00,1.4593,1.4551,1.4626,1.4601
GBPUSD,20020611,00:00:00,1.4600,1.4596,1.4725,1.4717
GBPUSD,20020612,00:00:00,1.4715,1.4680,1.4752,1.4701
GBPUSD,20020613,00:00:00,1.4701,1.4684,1.4738,1.4720
GBPUSD,20020614,00:00:00,1.4720,1.4698,1.4796,1.4767
GBPUSD,20020617,00:00:00,1.4765,1.4749,1.4795,1.4794
GBPUSD,20020618,00:00:00,1.4793,1.4781,1.4930,1.4912
GBPUSD,20020619,00:00:00,1.4913,1.4875,1.4945,1.4919
GBPUSD,20020620,00:00:00,1.4918,1.4886,1.5002,1.4981
GBPUSD,20020621,00:00:00,1.4981,1.4950,1.5014,1.4964
GBPUSD,20020624,00:00:00,1.4961,1.4951,1.5080,1.5008
GBPUSD,20020625,00:00:00,1.5008,1.4980,1.5084,1.5080
GBPUSD,20020626,00:00:00,1.5081,1.5080,1.5312,1.5255
GBPUSD,20020627,00:00:00,1.5254,1.5172,1.5297,1.5288
GBPUSD,20020628,00:00:00,1.5287,1.5219,1.5377,1.5314
GBPUSD,20020701,00:00:00,1.5326,1.5283,1.5344,1.5325
GBPUSD,20020702,00:00:00,1.5326,1.5231,1.5359,1.5350
GBPUSD,20020703,00:00:00,1.5350,1.5223,1.5350,1.5266
GBPUSD,20020704,00:00:00,1.5266,1.5229,1.5274,1.5255
GBPUSD,20020705,00:00:00,1.5255,1.5151,1.5271,1.5222
GBPUSD,20020708,00:00:00,1.5239,1.5230,1.5450,1.5431
GBPUSD,20020709,00:00:00,1.5431,1.5400,1.5492,1.5476
GBPUSD,20020710,00:00:00,1.5476,1.5447,1.5525,1.5482
GBPUSD,20020711,00:00:00,1.5482,1.5417,1.5577,1.5525
GBPUSD,20020712,00:00:00,1.5526,1.5468,1.5532,1.5518
GBPUSD,20020715,00:00:00,1.5508,1.5508,1.5731,1.5689
GBPUSD,20020716,00:00:00,1.5690,1.5684,1.5781,1.5757
GBPUSD,20020717,00:00:00,1.5756,1.5621,1.5776,1.5712
GBPUSD,20020718,00:00:00,1.5712,1.5619,1.5738,1.5736
GBPUSD,20020719,00:00:00,1.5737,1.5721,1.5850,1.5797
GBPUSD,20020722,00:00:00,1.5753,1.5714,1.5815,1.5792
GBPUSD,20020723,00:00:00,1.5791,1.5558,1.5791,1.5623
GBPUSD,20020724,00:00:00,1.5623,1.5588,1.5775,1.5714
GBPUSD,20020725,00:00:00,1.5714,1.5705,1.5860,1.5834
GBPUSD,20020726,00:00:00,1.5833,1.5616,1.5836,1.5651
GBPUSD,20020729,00:00:00,1.5649,1.5566,1.5684,1.5641
GBPUSD,20020730,00:00:00,1.5641,1.5605,1.5738,1.5716
GBPUSD,20020731,00:00:00,1.5716,1.5567,1.5730,1.5632
GBPUSD,20020801,00:00:00,1.5631,1.5470,1.5647,1.5609
GBPUSD,20020802,00:00:00,1.5608,1.5599,1.5725,1.5683
GBPUSD,20020805,00:00:00,1.5695,1.5598,1.5707,1.5603
GBPUSD,20020806,00:00:00,1.5603,1.5342,1.5604,1.5379
GBPUSD,20020807,00:00:00,1.5381,1.5312,1.5420,1.5385
GBPUSD,20020808,00:00:00,1.5385,1.5250,1.5415,1.5311
GBPUSD,20020809,00:00:00,1.5310,1.5209,1.5365,1.5238
GBPUSD,20020812,00:00:00,1.5229,1.5228,1.5330,1.5310
GBPUSD,20020813,00:00:00,1.5310,1.5250,1.5382,1.5382
GBPUSD,20020814,00:00:00,1.5382,1.5345,1.5467,1.5346
GBPUSD,20020815,00:00:00,1.5345,1.5300,1.5407,1.5360
GBPUSD,20020816,00:00:00,1.5361,1.5321,1.5393,1.5388
GBPUSD,20020819,00:00:00,1.5391,1.5248,1.5442,1.5268
GBPUSD,20020820,00:00:00,1.5269,1.5217,1.5302,1.5280
GBPUSD,20020821,00:00:00,1.5282,1.5208,1.5341,1.5313
GBPUSD,20020822,00:00:00,1.5313,1.5178,1.5313,1.5200
GBPUSD,20020823,00:00:00,1.5198,1.5162,1.5231,1.5204
GBPUSD,20020826,00:00:00,1.5211,1.5182,1.5241,1.5208
GBPUSD,20020827,00:00:00,1.5208,1.5196,1.5352,1.5332
GBPUSD,20020828,00:00:00,1.5333,1.5308,1.5373,1.5326
GBPUSD,20020829,00:00:00,1.5328,1.5320,1.5500,1.5473
GBPUSD,20020830,00:00:00,1.5474,1.5452,1.5544,1.5498
GBPUSD,20020902,00:00:00,1.5492,1.5461,1.5515,1.5483
GBPUSD,20020903,00:00:00,1.5486,1.5482,1.5655,1.5648
GBPUSD,20020904,00:00:00,1.5648,1.5603,1.5668,1.5639
GBPUSD,20020905,00:00:00,1.5639,1.5628,1.5727,1.5653
GBPUSD,20020906,00:00:00,1.5652,1.5563,1.5705,1.5586
GBPUSD,20020909,00:00:00,1.5579,1.5548,1.5613,1.5564
GBPUSD,20020910,00:00:00,1.5564,1.5514,1.5613,1.5550
GBPUSD,20020911,00:00:00,1.5552,1.5474,1.5579,1.5536
GBPUSD,20020912,00:00:00,1.5536,1.5512,1.5613,1.5606
GBPUSD,20020913,00:00:00,1.5606,1.5499,1.5652,1.5523
GBPUSD,20020916,00:00:00,1.5509,1.5401,1.5523,1.5407
GBPUSD,20020917,00:00:00,1.5407,1.5283,1.5419,1.5413
GBPUSD,20020918,00:00:00,1.5413,1.5355,1.5527,1.5490
GBPUSD,20020919,00:00:00,1.5489,1.5485,1.5592,1.5579
GBPUSD,20020920,00:00:00,1.5579,1.5453,1.5588,1.5541
GBPUSD,20020923,00:00:00,1.5540,1.5483,1.5613,1.5501
GBPUSD,20020924,00:00:00,1.5501,1.5481,1.5634,1.5627
GBPUSD,20020925,00:00:00,1.5628,1.5565,1.5666,1.5572
GBPUSD,20020926,00:00:00,1.5571,1.5545,1.5616,1.5584
GBPUSD,20020927,00:00:00,1.5584,1.5518,1.5610,1.5602
GBPUSD,20020930,00:00:00,1.5607,1.5604,1.5739,1.5678
GBPUSD,20021001,00:00:00,1.5678,1.5630,1.5762,1.5633
GBPUSD,20021002,00:00:00,1.5632,1.5609,1.5699,1.5695
GBPUSD,20021003,00:00:00,1.5694,1.5670,1.5727,1.5699
GBPUSD,20021004,00:00:00,1.5699,1.5638,1.5706,1.5653
GBPUSD,20021007,00:00:00,1.5645,1.5623,1.5670,1.5651
GBPUSD,20021008,00:00:00,1.5652,1.5522,1.5688,1.5533
GBPUSD,20021009,00:00:00,1.5534,1.5506,1.5657,1.5653
GBPUSD,20021010,00:00:00,1.5653,1.5612,1.5682,1.5642
GBPUSD,20021011,00:00:00,1.5642,1.5580,1.5652,1.5620
GBPUSD,20021014,00:00:00,1.5622,1.5561,1.5628,1.5574
GBPUSD,20021015,00:00:00,1.5574,1.5483,1.5575,1.5520
GBPUSD,20021016,00:00:00,1.5521,1.5494,1.5558,1.5527
GBPUSD,20021017,00:00:00,1.5525,1.5490,1.5578,1.5501
GBPUSD,20021018,00:00:00,1.5501,1.5430,1.5513,1.5464
GBPUSD,20021021,00:00:00,1.5458,1.5411,1.5509,1.5429
GBPUSD,20021022,00:00:00,1.5428,1.5412,1.5490,1.5455
GBPUSD,20021023,00:00:00,1.5454,1.5425,1.5506,1.5471
GBPUSD,20021024,00:00:00,1.5470,1.5446,1.5547,1.5536
GBPUSD,20021025,00:00:00,1.5535,1.5503,1.5563,1.5512
GBPUSD,20021028,00:00:00,1.5478,1.5451,1.5617,1.5594
GBPUSD,20021029,00:00:00,1.5596,1.5545,1.5604,1.5564
GBPUSD,20021030,00:00:00,1.5564,1.5549,1.5584,1.5560
GBPUSD,20021031,00:00:00,1.5561,1.5558,1.5653,1.5650
GBPUSD,20021101,00:00:00,1.5651,1.5608,1.5672,1.5635
GBPUSD,20021104,00:00:00,1.5639,1.5525,1.5646,1.5575
GBPUSD,20021105,00:00:00,1.5575,1.5555,1.5668,1.5611
GBPUSD,20021106,00:00:00,1.5612,1.5560,1.5654,1.5643
GBPUSD,20021107,00:00:00,1.5644,1.5624,1.5813,1.5794
GBPUSD,20021108,00:00:00,1.5793,1.5782,1.5925,1.5905
GBPUSD,20021111,00:00:00,1.5899,1.5858,1.5964,1.5872
GBPUSD,20021112,00:00:00,1.5872,1.5835,1.5921,1.5894
GBPUSD,20021113,00:00:00,1.5894,1.5842,1.5898,1.5864
GBPUSD,20021114,00:00:00,1.5864,1.5781,1.5892,1.5783
GBPUSD,20021115,00:00:00,1.5783,1.5730,1.5814,1.5802
GBPUSD,20021118,00:00:00,1.5806,1.5776,1.5826,1.5809
GBPUSD,20021119,00:00:00,1.5809,1.5772,1.5911,1.5801
GBPUSD,20021120,00:00:00,1.5800,1.5703,1.5801,1.5713
GBPUSD,20021121,00:00:00,1.5713,1.5710,1.5819,1.5811
GBPUSD,20021122,00:00:00,1.5812,1.5774,1.5845,1.5800
GBPUSD,20021125,00:00:00,1.5776,1.5627,1.5780,1.5643
GBPUSD,20021126,00:00:00,1.5644,1.5456,1.5662,1.5523
GBPUSD,20021127,00:00:00,1.5523,1.5412,1.5537,1.5468
GBPUSD,20021128,00:00:00,1.5468,1.5453,1.5545,1.5493
GBPUSD,20021129,00:00:00,1.5494,1.5469,1.5576,1.5565
GBPUSD,20021202,00:00:00,1.5562,1.5450,1.5588,1.5580
GBPUSD,20021203,00:00:00,1.5581,1.5553,1.5716,1.5695
GBPUSD,20021204,00:00:00,1.5695,1.5674,1.5757,1.5705
GBPUSD,20021205,00:00:00,1.5707,1.5661,1.5736,1.5704
GBPUSD,20021206,00:00:00,1.5704,1.5681,1.5791,1.5755
GBPUSD,20021209,00:00:00,1.5780,1.5747,1.5815,1.5813
GBPUSD,20021210,00:00:00,1.5813,1.5683,1.5837,1.5706
GBPUSD,20021211,00:00:00,1.5707,1.5687,1.5775,1.5759
GBPUSD,20021212,00:00:00,1.5760,1.5724,1.5822,1.5811
GBPUSD,20021213,00:00:00,1.5811,1.5774,1.5906,1.5892
GBPUSD,20021216,00:00:00,1.5890,1.5865,1.5936,1.5904
GBPUSD,20021217,00:00:00,1.5904,1.5894,1.6016,1.5981
GBPUSD,20021218,00:00:00,1.5979,1.5956,1.6043,1.6043
GBPUSD,20021219,00:00:00,1.6041,1.5982,1.6059,1.6030
